Date,Close,Volume,Open,High,Low
2019-05-14,21300.0,1522450.0,21000.0,21300.0,21000.0
2019-05-13,21250.0,2834730.0,20950.0,21350.0,20850.0
2019-05-10,20900.0,3157000.0,21000.0,21200.0,20800.0
2019-05-09,21000.0,4125520.0,21300.0,21450.0,20800.0
2019-05-08,21300.0,2565890.0,21100.0,21450.0,21100.0
2019-05-07,21450.0,1289310.0,21650.0,21700.0,21450.0
2019-05-06,21500.0,3476990.0,21750.0,21800.0,21350.0
2019-05-03,22100.0,3621700.0,21900.0,22150.0,21700.0
2019-05-02,21900.0,2927500.0,21850.0,22100.0,21800.0
2019-04-26,21800.0,2171040.0,21500.0,21800.0,21400.0
2019-04-25,21500.0,1119690.0,21500.0,21600.0,21400.0
2019-04-24,21500.0,1572500.0,21350.0,21500.0,21300.0
2019-04-23,21300.0,2007220.0,21300.0,21450.0,21200.0
2019-04-22,21400.0,2986120.0,21650.0,21650.0,21150.0
2019-04-19,21600.0,1796860.0,21600.0,21700.0,21450.0
2019-04-18,21550.0,3913100.0,21500.0,21850.0,21400.0
2019-04-17,21500.0,2736060.0,21650.0,21750.0,21500.0
2019-04-16,21500.0,2831820.0,21350.0,21700.0,21350.0
2019-04-12,21900.0,1062400.0,22100.0,22100.0,21850.0
2019-04-11,22000.0,1402860.0,21950.0,22050.0,21850.0
2019-04-10,21950.0,2369220.0,22050.0,22200.0,21900.0
2019-04-09,22250.0,2979710.0,22400.0,22450.0,22100.0
2019-04-08,22350.0,3341370.0,22150.0,22350.0,22050.0
2019-04-05,22150.0,2881150.0,22350.0,22400.0,22150.0
2019-04-04,22650.0,3205590.0,22600.0,22750.0,22550.0
2019-04-03,22500.0,3310860.0,22350.0,22550.0,22350.0
2019-04-02,22450.0,3130520.0,22550.0,22600.0,22350.0
2019-04-01,22400.0,1776460.0,22450.0,22550.0,22300.0
2019-03-29,22400.0,2490290.0,22450.0,22550.0,22350.0
2019-03-28,22400.0,1745830.0,22300.0,22500.0,22300.0
2019-03-27,22400.0,2467890.0,22200.0,22600.0,22200.0
2019-03-26,22150.0,4295110.0,22300.0,22500.0,22150.0
2019-03-25,22150.0,6612290.0,22400.0,22550.0,22050.0
2019-03-22,22900.0,4103480.0,22950.0,23100.0,22750.0
2019-03-21,22800.0,7803030.0,23100.0,23300.0,22800.0
2019-03-20,22950.0,7979570.0,22750.0,22950.0,22500.0
2019-03-19,22650.0,6440360.0,22850.0,23050.0,22600.0
2019-03-18,22750.0,4746380.0,22600.0,22800.0,22500.0
2019-03-15,22500.0,3224510.0,22500.0,22700.0,22350.0
2019-03-14,22500.0,3449490.0,22700.0,22800.0,22500.0
2019-03-13,22600.0,6024410.0,22600.0,22800.0,22500.0
2019-03-12,22550.0,6797420.0,21950.0,22600.0,21700.0
2019-03-11,21800.0,1529570.0,21950.0,21950.0,21750.0
2019-03-08,21850.0,3277410.0,22000.0,22100.0,21800.0
2019-03-07,22200.0,3164810.0,22150.0,22300.0,22100.0
2019-03-06,22150.0,2290120.0,22150.0,22300.0,22000.0
2019-03-05,22150.0,4786880.0,22050.0,22400.0,22050.0
2019-03-04,22150.0,3669110.0,21800.0,22150.0,21750.0
2019-03-01,21800.0,2610160.0,21650.0,21850.0,21550.0
2019-02-28,21500.0,5837530.0,22000.0,22050.0,21500.0
2019-02-27,22050.0,11767870.0,22050.0,22200.0,22000.0
2019-02-26,22050.0,6790020.0,22450.0,22450.0,22050.0
2019-02-25,22450.0,4963740.0,22600.0,22800.0,22450.0
2019-02-22,22500.0,7449760.0,22100.0,22900.0,22000.0
2019-02-21,22100.0,7998970.0,22000.0,22100.0,21950.0
2019-02-20,22050.0,9694170.0,21800.0,22050.0,21800.0
2019-02-19,21950.0,13646940.0,22100.0,22100.0,21900.0
2019-02-18,22100.0,6665490.0,22100.0,22200.0,22050.0
2019-02-15,22050.0,4795580.0,22100.0,22150.0,22000.0
2019-02-14,22100.0,5052420.0,22000.0,22100.0,21950.0
2019-02-13,22000.0,7793680.0,22000.0,22100.0,21950.0
2019-02-12,22000.0,8163220.0,22150.0,22150.0,21700.0
2019-02-11,22050.0,4238890.0,21950.0,22100.0,21900.0
2019-02-01,21850.0,3947520.0,21800.0,21950.0,21700.0
2019-01-31,21900.0,7340190.0,22000.0,22150.0,21850.0
2019-01-30,21800.0,6716410.0,21300.0,21850.0,21200.0
2019-01-29,21300.0,3966560.0,21000.0,21350.0,20800.0
2019-01-28,21050.0,2873640.0,21100.0,21200.0,20950.0
2019-01-25,21150.0,3310930.0,21200.0,21300.0,21050.0
2019-01-24,21200.0,4912140.0,20750.0,21200.0,20700.0
2019-01-23,20700.0,2458540.0,20550.0,20800.0,20500.0
2019-01-22,20600.0,5700760.0,21000.0,21050.0,20600.0
2019-01-21,21000.0,9970870.0,20500.0,21100.0,20300.0
2019-01-18,19750.0,3041270.0,19850.0,19900.0,19600.0
2019-01-17,19750.0,6675580.0,19450.0,20000.0,19450.0
2019-01-16,19450.0,2505890.0,19450.0,19750.0,19350.0
2019-01-15,19500.0,5908240.0,19000.0,19650.0,19000.0
2019-01-14,19000.0,4754200.0,19150.0,19300.0,18900.0
2019-01-11,19250.0,3326770.0,19350.0,19450.0,19150.0
2019-01-10,19350.0,2885650.0,19350.0,19500.0,19250.0
2019-01-09,19350.0,5914110.0,19000.0,19450.0,18950.0
2019-01-08,18850.0,3172190.0,19000.0,19100.0,18750.0
2019-01-07,18950.0,4139200.0,19000.0,19250.0,18900.0
2019-01-04,18600.0,6057970.0,18400.0,18900.0,18050.0
2019-01-03,18500.0,8560650.0,19400.0,19400.0,18500.0
