Date,Close,Volume,Open,High,Low
2019-11-22,85500.0,1346230.0,85500.0,88500.0,85200.0
2019-11-21,87500.0,1000670.0,89100.0,89700.0,87500.0
2019-11-20,89500.0,516280.0,91000.0,91000.0,89500.0
2019-11-19,91000.0,526560.0,88000.0,91000.0,88000.0
2019-11-18,87600.0,700550.0,89500.0,89900.0,87500.0
2019-11-15,89700.0,565270.0,90000.0,91000.0,89400.0
2019-11-14,90900.0,375320.0,90500.0,91400.0,90200.0
2019-11-13,90500.0,706550.0,92200.0,92200.0,90000.0
2019-11-12,91700.0,595820.0,91400.0,92100.0,91300.0
2019-11-11,91300.0,423790.0,91800.0,91800.0,91000.0
2019-11-08,91500.0,416510.0,91300.0,91900.0,90800.0
2019-11-07,91300.0,360850.0,91000.0,91900.0,91000.0
2019-11-06,91000.0,673230.0,90800.0,92300.0,90700.0
2019-11-05,90800.0,616630.0,92100.0,92500.0,90700.0
2019-11-04,92000.0,1091260.0,89300.0,92500.0,89300.0
2019-11-01,88800.0,1071470.0,87700.0,89400.0,87500.0
2019-10-31,87700.0,319340.0,88100.0,88500.0,87600.0
2019-10-30,87800.0,607710.0,86100.0,88200.0,86100.0
2019-10-29,86400.0,702620.0,87400.0,87500.0,86300.0
2019-10-28,87400.0,383850.0,88000.0,88200.0,87400.0
2019-10-25,88000.0,838210.0,86900.0,88500.0,86600.0
2019-10-24,86900.0,660180.0,85300.0,87000.0,85100.0
2019-10-23,85300.0,538120.0,85500.0,85800.0,84600.0
2019-10-22,85400.0,473090.0,84200.0,85800.0,84200.0
2019-10-21,84200.0,561470.0,84900.0,84900.0,83600.0
2019-10-18,85000.0,417240.0,85500.0,85800.0,84800.0
2019-10-17,85200.0,1023870.0,86400.0,86400.0,84800.0
2019-10-16,86100.0,668740.0,86100.0,86300.0,85700.0
2019-10-15,85200.0,648400.0,85000.0,85400.0,84700.0
2019-10-14,85000.0,620800.0,85500.0,86000.0,85000.0
2019-10-11,85300.0,730370.0,84500.0,85400.0,84400.0
2019-10-10,84600.0,753670.0,84900.0,85200.0,84500.0
2019-10-09,84500.0,860160.0,85100.0,85700.0,84500.0
2019-10-08,85100.0,1461940.0,82000.0,85300.0,82800.0
2019-10-07,82800.0,1134390.0,82000.0,84500.0,82800.0
2019-10-04,83000.0,1121700.0,82000.0,83500.0,81800.0
2019-10-03,82000.0,1003810.0,81800.0,82000.0,80600.0
2019-10-02,82000.0,1224650.0,83400.0,83700.0,81700.0
2019-10-01,83400.0,795100.0,82100.0,83600.0,81800.0
2019-09-30,82100.0,775770.0,82900.0,83300.0,81900.0
2019-09-27,82900.0,1388490.0,81300.0,83100.0,80800.0
2019-09-26,81000.0,1040190.0,80700.0,81300.0,80300.0
2019-09-25,80700.0,729340.0,80000.0,80900.0,79400.0
2019-09-24,80600.0,791470.0,79500.0,80800.0,78900.0
2019-09-23,79000.0,1187100.0,81600.0,81900.0,79000.0
2019-09-20,81000.0,2794080.0,81500.0,82800.0,81000.0
2019-09-19,81500.0,527230.0,81000.0,81700.0,80500.0
2019-09-18,80600.0,809820.0,81100.0,82500.0,80500.0
2019-09-17,81100.0,896290.0,80700.0,81300.0,80500.0
2019-09-16,81000.0,697310.0,81900.0,82700.0,80800.0
2019-09-13,81900.0,1408780.0,79800.0,82000.0,79800.0
2019-09-12,79500.0,800240.0,78500.0,79500.0,78500.0
2019-09-11,78200.0,141450.0,77300.0,78500.0,77300.0
2019-09-10,77700.0,651950.0,77200.0,79200.0,77100.0
2019-09-09,77200.0,236440.0,77300.0,77400.0,77000.0
2019-09-06,77300.0,287990.0,78000.0,78000.0,77000.0
2019-09-05,77600.0,408900.0,77200.0,78800.0,77200.0
2019-09-04,77300.0,527770.0,77500.0,77500.0,76900.0
2019-09-03,77800.0,580830.0,77800.0,77900.0,76700.0
2019-08-30,77700.0,280130.0,76900.0,77700.0,77000.0
2019-08-29,76800.0,422240.0,76900.0,77400.0,76500.0
2019-08-28,77000.0,588810.0,76800.0,77300.0,76800.0
2019-08-27,76500.0,1116480.0,78200.0,78800.0,76000.0
2019-08-26,77800.0,672220.0,78200.0,78600.0,77500.0
2019-08-23,79200.0,451500.0,80000.0,80200.0,79200.0
2019-08-22,80000.0,762090.0,80200.0,80400.0,79600.0
2019-08-21,80000.0,1927720.0,76900.0,80300.0,76700.0
2019-08-20,76900.0,453760.0,77800.0,77800.0,76700.0
2019-08-19,76800.0,692740.0,77900.0,78500.0,76700.0
2019-08-16,77900.0,551180.0,77800.0,78600.0,77800.0
2019-08-15,79000.0,510330.0,74600.0,79000.0,74600.0
2019-08-14,76300.0,354750.0,78000.0,78000.0,76300.0
2019-08-13,76300.0,809300.0,77200.0,77500.0,75900.0
2019-08-12,77700.0,475000.0,78500.0,78800.0,77200.0
2019-08-09,78500.0,638630.0,78700.0,79400.0,78400.0
2019-08-08,78500.0,612530.0,78500.0,79800.0,78100.0
2019-08-07,78400.0,567830.0,76300.0,78400.0,76300.0
2019-08-06,76300.0,1172520.0,76400.0,76900.0,75800.0
2019-08-05,77400.0,857570.0,79200.0,79700.0,77100.0
2019-08-02,79100.0,680000.0,79700.0,80500.0,79100.0
2019-08-01,80500.0,538850.0,80200.0,80500.0,79700.0
2019-07-31,80200.0,512820.0,80000.0,80500.0,79600.0
2019-07-30,80600.0,1133490.0,82000.0,82500.0,80600.0
2019-07-29,81000.0,986830.0,78500.0,81000.0,78300.0
2019-07-26,78500.0,942260.0,77700.0,79700.0,77500.0
2019-07-25,77700.0,457360.0,76900.0,77800.0,76700.0
2019-07-24,76900.0,1380620.0,79500.0,79500.0,76500.0
2019-07-23,78900.0,626060.0,78900.0,79300.0,78500.0
2019-07-22,79000.0,930520.0,79000.0,79500.0,78700.0
2019-07-19,79000.0,1316760.0,75900.0,79800.0,76400.0
2019-07-18,76400.0,858680.0,75900.0,77200.0,75600.0
2019-07-17,76200.0,802350.0,76500.0,77100.0,75800.0
2019-07-16,77200.0,1901200.0,75500.0,78000.0,75400.0
2019-07-15,75000.0,1089930.0,74000.0,75000.0,73700.0
2019-07-12,73700.0,926210.0,74000.0,74500.0,73600.0
2019-07-11,74000.0,1286980.0,72600.0,74600.0,72600.0
2019-07-10,72500.0,639160.0,72500.0,72700.0,71900.0
2019-07-09,71900.0,668550.0,71500.0,71900.0,70600.0
2019-07-08,71300.0,723300.0,72000.0,72300.0,71000.0
2019-07-05,72600.0,425620.0,72500.0,72600.0,72000.0
2019-07-04,72500.0,1125010.0,70500.0,72500.0,69700.0
2019-07-03,69600.0,796720.0,70500.0,71000.0,69600.0
2019-07-02,70500.0,363020.0,70500.0,71500.0,70300.0
2019-07-01,71300.0,565640.0,71300.0,71900.0,70900.0
2019-06-28,70500.0,830140.0,70500.0,72000.0,68400.0
2019-06-27,69500.0,1187150.0,69500.0,71000.0,69400.0
2019-06-26,70500.0,918850.0,70500.0,72500.0,70500.0
2019-06-25,72400.0,390840.0,72800.0,72800.0,72000.0
2019-06-24,73000.0,1407410.0,71500.0,73800.0,71000.0
2019-06-21,71000.0,1785930.0,71000.0,72000.0,71000.0
2019-06-20,71500.0,934290.0,69700.0,71500.0,69600.0
2019-06-19,69800.0,767310.0,69800.0,70700.0,69400.0
2019-06-18,70300.0,958120.0,69000.0,70500.0,68200.0
2019-06-17,69200.0,1018520.0,69200.0,70300.0,69000.0
2019-06-14,69200.0,2478770.0,67500.0,69600.0,67300.0
2019-06-13,67300.0,546960.0,67000.0,67500.0,66400.0
2019-06-12,67000.0,212910.0,67400.0,67500.0,66900.0
2019-06-11,67400.0,280100.0,66500.0,67500.0,66500.0
2019-06-10,66700.0,585460.0,66800.0,67500.0,66000.0
2019-06-07,65600.0,490880.0,66500.0,67000.0,65200.0
2019-06-06,65900.0,394550.0,66700.0,66700.0,65000.0
2019-06-05,66700.0,269120.0,67200.0,67500.0,66700.0
2019-06-04,67200.0,387780.0,66000.0,67500.0,65900.0
2019-06-03,66500.0,593660.0,66500.0,67200.0,64000.0
2019-05-31,67200.0,712090.0,67500.0,68000.0,66800.0
2019-05-30,67700.0,320900.0,67500.0,68100.0,67300.0
2019-05-29,67500.0,313510.0,67600.0,68100.0,67200.0
2019-05-28,67400.0,664400.0,67000.0,68600.0,66800.0
2019-05-27,67400.0,341320.0,67000.0,67800.0,66500.0
2019-05-24,66500.0,931250.0,67300.0,68000.0,66100.0
2019-05-23,67600.0,378440.0,67400.0,68000.0,67100.0
2019-05-22,67200.0,662700.0,67200.0,68600.0,67000.0
2019-05-21,67700.0,473170.0,67900.0,68400.0,67700.0
2019-05-20,67800.0,607060.0,66800.0,68100.0,66700.0
2019-05-17,66800.0,449040.0,66800.0,67000.0,66600.0
2019-05-16,66800.0,412210.0,66800.0,67400.0,66800.0
2019-05-15,66800.0,734230.0,66700.0,67400.0,66500.0
2019-05-14,66600.0,628480.0,65400.00000000001,66600.0,65400.00000000001
2019-05-13,65900.0,475420.0,65800.0,66100.0,65600.0
2019-05-10,65600.0,554370.0,65500.0,66100.0,65200.0
2019-05-09,65500.0,659180.0,65400.00000000001,66000.0,65099.99999999999
2019-05-08,65099.99999999999,947120.0,64599.99999999999,65600.0,64599.99999999999
2019-05-07,65600.0,1103060.0,66300.0,67000.0,64800.0
2019-05-06,66300.0,364560.0,66200.0,66800.0,65900.0
2019-05-03,66700.0,789780.0,66800.0,67200.0,66100.0
2019-05-02,66900.0,628430.0,67600.0,67900.0,66400.0
2019-04-26,67900.0,277260.0,67800.0,68300.0,67500.0
2019-04-25,67700.0,348700.0,68500.0,68500.0,67700.0
2019-04-24,68500.0,684540.0,67500.0,69200.0,67500.0
2019-04-23,67500.0,1260620.0,68000.0,68000.0,66100.0
2019-04-22,67900.0,313210.0,67100.0,68100.0,67000.0
2019-04-19,68000.0,232550.0,67900.0,68500.0,67900.0
2019-04-18,67900.0,554820.0,67500.0,68700.0,67500.0
2019-04-17,68000.0,516710.0,67900.0,68200.0,67000.0
2019-04-16,67400.0,404640.0,68000.0,68000.0,66400.0
2019-04-12,68000.0,355400.0,68600.0,68600.0,67600.0
2019-04-11,68500.0,405090.0,69000.0,69000.0,67700.0
2019-04-10,68900.0,719030.0,69500.0,69500.0,68800.0
